종목명,현재가,전일비,등락률,거래량,거래대금,market,code
미래에셋 인버스 2X 은 선물 ETN B,"8,020",하락180,-2.20%,"239,209",,KOSPI,520093
KoAct 글로벌K컬처밸류체인액티브,"10,010",하락90,-0.89%,"446,931",,KOSPI,0132D0
KB 레버리지 콩 선물 ETN,"16,000",상승20,+0.13%,2,,KOSPI,580053
삼성 인버스 구리 선물 ETN(H),"7,965",하락80,-0.99%,833,,KOSPI,530096
PLUS 글로벌AI인프라,"15,840",상승55,+0.35%,"2,406",,KOSPI,489010
KIWOOM 미국원유에너지기업,"12,150",하락30,-0.25%,"14,066",,KOSPI,474800
RISE 일본섹터TOP4Plus,"12,095",하락35,-0.29%,507,,KOSPI,488480
한투 인버스 플래티넘 선물 ETN,"7,830",하락50,-0.63%,305,,KOSPI,570053
RISE 미국장기국채선물(H),"8,690",보합0,0.00%,760,,KOSPI,267440
메리츠 KAP 인버스 2X 중국 위안화 ETN,"15,480",하락40,-0.26%,34,,KOSPI,610073
KIWOOM Fn유전자혁신기술,"12,865",상승160,+1.26%,"1,258",,KOSPI,460280
TIGER 200 철강소재,"11,975",상승35,+0.29%,"5,788",,KOSPI,139240
KoAct 미국치매&뇌질환치료제액티브,"11,790",하락175,-1.46%,"8,669",,KOSPI,490330
ACE 중국본토CSI300레버리지(합성),"4,450",하락60,-1.33%,"6,868",,KOSPI,219900
신한 인버스 2X 10년 국채선물 ETN,"10,795",하락65,-0.60%,2,,KOSPI,500068
삼성 코스피 양매도 5% OTM ETN,"7,535",상승95,+1.28%,802,,KOSPI,530060
RISE KQ고배당,"13,605",상승75,+0.55%,"1,161",,KOSPI,270800
SOL 한국형글로벌전기차&2차전지액티브,"14,870",하락10,-0.07%,854,,KOSPI,429980
TIGER 미국소비트렌드액티브,"8,435",상승40,+0.48%,11,,KOSPI,0015K0
신한 인버스 2X 미국달러 선물 ETN,"3,710",하락20,-0.54%,382,,KOSPI,500036
노루홀딩스우,"30,450",하락50,-0.16%,332,,KOSPI,000325
크라운제과우,"9,580",보합0,0.00%,"2,193",,KOSPI,26490K
ACE 싱가포르리츠,"14,775",하락40,-0.27%,"4,185",,KOSPI,316300
신한 레버리지 10년 국채선물 ETN,"10,535",상승10,+0.10%,39,,KOSPI,500067
KIWOOM 글로벌전력GRID인프라,"13,405",하락35,-0.26%,"2,859",,KOSPI,489860
KODEX 한중전기차(합성),"11,285",상승45,+0.40%,207,,KOSPI,450180
코리아써키트2우B,"9,340",상승190,+2.08%,"4,422",,KOSPI,00781K
메리츠 인버스 3X 국채30년 ETN,"36,585",상승100,+0.27%,575,,KOSPI,610062
KIWOOM TDF2040액티브,"16,255",상승55,+0.34%,"1,490",,KOSPI,435540
RISE 수출주,"18,245",상승300,+1.67%,"2,293",,KOSPI,140570
ACE 일본TOPIX인버스(합성 H),"1,880",보합0,0.00%,"4,292",,KOSPI,205720
한투 인버스 유로스탁스50 ETN(H) C,"7,115",하락25,-0.35%,6,,KOSPI,570091
HANARO Fn친환경에너지,"8,365",상승90,+1.09%,"1,864",,KOSPI,381570
KODEX MSCI EM선물(H),"10,155",하락10,-0.10%,"1,201",,KOSPI,291890
PLUS 차이나항셍테크위클리타겟커버드콜,"9,450",하락100,-1.05%,"195,615",,KOSPI,0128D0
TIGER 라틴35,"5,830",상승100,+1.75%,"9,026",,KOSPI,105010
KODEX 미국30년국채울트라선물인버스(H),"11,645",상승5,+0.04%,36,,KOSPI,304670
RISE 미국장기국채선물레버리지(합성 H),"5,810",하락5,-0.09%,"4,841",,KOSPI,267490
마이다스 중소형액티브,"30,935",상승330,+1.08%,"1,033",,KOSPI,438740
한투 3X레버리지국채30년 ETN,"34,790",하락565,-1.60%,281,,KOSPI,570110
한투 인버스 금 선물 ETN,"6,955",상승30,+0.43%,437,,KOSPI,570056
PLUS 글로벌MSCI(합성 H),"23,120",상승85,+0.37%,623,,KOSPI,189400
신한 인버스 2X 구리 선물 ETN,"1,382",하락17,-1.22%,"15,318",,KOSPI,500041
SOL 국고채30년액티브,"51,385",하락195,-0.38%,576,,KOSPI,474390
PLUS 미국달러SOFR금리액티브(합성),"62,160",상승175,+0.28%,133,,KOSPI,456200
KODEX 국채선물3년인버스,"56,935",상승40,+0.07%,1,,KOSPI,292770
PLUS 심천차이넥스트(합성),"13,660",상승10,+0.07%,86,,KOSPI,256450
UNICORN R&D 액티브,"17,000",상승225,+1.34%,29,,KOSPI,433250
TIGER 미국S&P500선물인버스(H),"2,560",하락10,-0.39%,"16,341",,KOSPI,225030
KIWOOM TDF2030액티브,"14,755",상승40,+0.27%,"9,384",,KOSPI,435530
PLUS 국채선물10년,"54,620",하락195,-0.36%,815,,KOSPI,289670
한투 S&P 레버리지 엔달러 선물 ETN(H),"6,545",상승5,+0.08%,"1,508",,KOSPI,570098
ACE 일본반도체,"16,195",상승320,+2.02%,"1,357",,KOSPI,469160
키움 2차전지산업 ETN,"9,230",상승15,+0.16%,3,,KOSPI,760010
삼성 인버스 코스피 200 선물 ETN,"6,445",하락60,-0.92%,"1,986",,KOSPI,530092
HANARO 글로벌탄소배출권선물ICE(합성),"11,715",하락85,-0.72%,"1,052",,KOSPI,401590
SOL 차이나태양광CSI(합성),"5,365",하락20,-0.37%,"11,340",,KOSPI,413220
메리츠 레버리지 미국채10년 ETN(H),"6,435",상승5,+0.08%,622,,KOSPI,610023
TIGER 우량가치,"16,490",상승400,+2.49%,"11,019",,KOSPI,227570
RISE 인도디지털성장,"10,705",보합0,0.00%,771,,KOSPI,498610
금강공업우,"10,850","하락1,450",-11.79%,"41,879",,KOSPI,014285
KODEX 밸류Plus,"10,630",상승185,+1.77%,365,,KOSPI,244670
1Q 미국배당TOP30,"9,065",하락15,-0.17%,"12,463",,KOSPI,0004G0
삼성 인버스 코스닥 150 선물 ETN,"6,345",상승40,+0.63%,110,,KOSPI,530094
TIGER 유로스탁스레버리지(합성 H),"13,885",상승60,+0.43%,892,,KOSPI,225050
대신 인버스 천연가스 선물 ETN(H) B,"6,215",상승10,+0.16%,"1,665",,KOSPI,510043
한화갤러리아우,"2,140",상승30,+1.42%,"1,552",,KOSPI,45226K
HANARO 농업융복합산업,"11,215",상승160,+1.45%,"6,687",,KOSPI,314700
노루페인트우,"13,320",상승260,+1.99%,409,,KOSPI,090355
한투 인버스 베트남 VN30 선물 ETN(H),"6,165",하락115,-1.83%,7,,KOSPI,570064
KODEX 경기소비재,"10,205",상승120,+1.19%,"5,214",,KOSPI,266390
미래에셋 -2X 홍콩H 선물 ETN(H),"6,105",상승150,+2.52%,124,,KOSPI,520069
KIWOOM 글로벌퓨처모빌리티,"15,240",상승55,+0.36%,10,,KOSPI,394350
TIGER 200커뮤니케이션서비스,"21,700",상승305,+1.43%,298,,KOSPI,315270
TIGER 200 경기소비재,"20,135",상승110,+0.55%,"6,088",,KOSPI,139290
HANARO Fn K-메타버스MZ,"8,530",상승185,+2.22%,"1,803",,KOSPI,402460
KB 인버스 2X KOSPI 200 선물 ETN,"3,980",하락90,-2.21%,"29,885",,KOSPI,580040
RISE 글로벌농업경제,"9,930",상승90,+0.91%,"3,267",,KOSPI,437370
KODEX 콩선물(H),"11,860",하락40,-0.34%,"1,009",,KOSPI,138920
TIGER 코스닥150IT,"17,080",상승175,+1.04%,"14,803",,KOSPI,261060
하이트진로홀딩스우,"12,300",하락80,-0.65%,504,,KOSPI,000145
일양약품우,"12,980",보합0,0.00%,0,,KOSPI,007575
HANARO 200 TOP10,"11,505",하락15,-0.13%,"1,426",,KOSPI,407310
한투 인버스 2X 베트남 VN30 선물 ETN(H),"5,750",하락250,-4.17%,"10,736",,KOSPI,570066
PLUS 코스닥150,"16,290",하락30,-0.18%,"3,601",,KOSPI,301400
RISE 미국달러선물인버스,"8,870",상승25,+0.28%,453,,KOSPI,469530
티와이홀딩스우,"4,560",상승55,+1.22%,"1,729",,KOSPI,36328K
RISE 글로벌비만산업TOP2+,"10,200",상승30,+0.29%,"1,720",,KOSPI,476310
한투 인버스 2X 금 선물 ETN,"5,580",하락20,-0.36%,836,,KOSPI,570060
한투 인버스 은 선물 ETN,"5,570",하락110,-1.94%,475,,KOSPI,570058
TIGER KRX기후변화솔루션,"15,815",상승100,+0.64%,"2,236",,KOSPI,404540
RISE 미국반도체인버스(합성 H),"12,215",하락310,-2.48%,"5,493",,KOSPI,491630
UNICORN 포스트IPO액티브,"12,200",보합0,0.00%,"1,196",,KOSPI,476000
KIWOOM 미국방어배당성장나스닥,"16,050",하락130,-0.80%,908,,KOSPI,373790
PLUS 미국AI에이전트,"9,845",상승85,+0.87%,230,,KOSPI,0050E0
ACE MSCI필리핀(합성),"13,500",하락135,-0.99%,"1,799",,KOSPI,261920
RISE 미국장기국채선물인버스(H),"10,795",상승5,+0.05%,7,,KOSPI,267450
RISE 팔라듐선물(H),"7,170",상승200,+2.87%,"13,898",,KOSPI,334690
ACE Fn성장소비주도주,"6,665",보합0,0.00%,202,,KOSPI,226380
TIGER 200에너지화학레버리지,"7,345",상승320,+4.56%,"34,327",,KOSPI,243890
흥국화재우,"6,900",하락20,-0.29%,"1,219",,KOSPI,000545
삼성 인버스 금 선물 ETN(H),"5,290",하락20,-0.38%,"14,258",,KOSPI,530084
KODEX 멀티에셋하이인컴(H),"10,515",상승35,+0.33%,52,,KOSPI,321410
RISE 국채선물5년추종,"51,245",하락45,-0.09%,4,,KOSPI,397420
HANARO Fn골프테마,"9,450",상승250,+2.72%,"4,634",,KOSPI,407300
삼성 인버스 2X 항셍테크 TR ETN(H) B,"5,170",상승155,+3.09%,"6,683",,KOSPI,530122
TIGER 원유선물인버스(H),"2,765",상승40,+1.47%,"41,741",,KOSPI,217770
KIWOOM 차이나A50커넥트MSCI,"12,645",상승125,+1.00%,102,,KOSPI,441330
TIGER 200 생활소비재,"12,500",상승85,+0.68%,"2,556",,KOSPI,227560
PLUS ESG가치주액티브,"12,175",상승140,+1.16%,"2,051",,KOSPI,395750
KIWOOM 미국블록버스터바이오테크의약품+,"10,805",하락155,-1.41%,"10,973",,KOSPI,483030
SOL 유럽탄소배출권선물S&P(H),"12,000",하락150,-1.23%,639,,KOSPI,400580
동원시스템즈우,"18,000",하락220,-1.21%,781,,KOSPI,014825
KoAct 반도체&2차전지핵심소재액티브,"9,460",하락20,-0.21%,"22,310",,KOSPI,482030
크라운해태홀딩스우,"7,800",하락20,-0.26%,"2,015",,KOSPI,005745
KODEX 퀄리티Plus,"9,340",상승65,+0.70%,1,,KOSPI,244660
KB 인버스 2X S&P 500 선물 ETN,"4,600",하락50,-1.08%,299,,KOSPI,580017
SOL 차이나강소기업CSI500(합성 H),"5,740",하락40,-0.69%,162,,KOSPI,220130
SOL 미국테크TOP10인버스(합성),"5,645",하락65,-1.14%,844,,KOSPI,481200
메리츠 인버스 2X 금 선물 ETN(H),"4,510",상승15,+0.33%,862,,KOSPI,610013
삼성 인버스 2X 은 선물 ETN(H),148,하락6,-3.90%,"2,394,511",,KOSPI,530062
N2 인버스 레버리지 금 선물 ETN(H),"4,310",하락65,-1.49%,"4,258",,KOSPI,550063
HANARO 코스닥150선물레버리지,"12,570",하락55,-0.44%,"2,528",,KOSPI,306530
KIWOOM 차이나내수소비TOP CSI,"9,490",하락55,-0.58%,768,,KOSPI,454180
한투 인버스 2X 플래티넘 선물 ETN,"4,175",하락25,-0.60%,"5,684",,KOSPI,570070
한투 인버스 2X S&P500 선물 ETN(H),825,하락10,-1.20%,"16,398",,KOSPI,570023
KB 인버스 2X 구리 선물 ETN(H),"8,220",하락110,-1.32%,440,,KOSPI,580033
깨끗한나라우,"11,150",하락30,-0.27%,80,,KOSPI,004545
삼성 인버스 은 선물 ETN(H),"4,025",하락90,-2.19%,"20,419",,KOSPI,530090
신한 인버스 2X 코스피 200 선물 ETN,"4,000",하락60,-1.48%,"1,556",,KOSPI,500070
SOL 유럽탄소배출권선물인버스ICE(H),"9,945",상승95,+0.96%,56,,KOSPI,459370
미래에셋 인버스 원유선물혼합 ETN(H),"3,945",상승45,+1.15%,26,,KOSPI,520011
PLUS 중형주저변동50,"15,725",상승255,+1.65%,176,,KOSPI,266550
TIGER 코스피중형주,"19,625",상승225,+1.16%,435,,KOSPI,277650
RISE 차이나H선물인버스(H),"7,700",상승100,+1.32%,74,,KOSPI,291680
TIGER 방송통신,"8,330",보합0,0.00%,0,,KOSPI,098560
남선알미우,"12,130",보합0,0.00%,245,,KOSPI,008355
KIWOOM 200선물인버스2X,708,하락22,-3.01%,"89,679",,KOSPI,253230
PLUS 스마트베타Quality채권혼합,"12,250",상승70,+0.57%,143,,KOSPI,238670
유유제약2우B,"10,710",하락20,-0.19%,151,,KOSPI,000227
동부건설우,"15,350",상승240,+1.59%,"1,152",,KOSPI,005965
KODEX 골드선물인버스(H),"3,585",보합0,0.00%,"19,529",,KOSPI,280940
계양전기우,"2,895",상승25,+0.87%,"2,720",,KOSPI,012205
하나 인버스 2X 코스닥150 선물 ETN,"3,310",상승30,+0.91%,368,,KOSPI,700018
태영건설우,"4,970",상승180,+3.76%,653,,KOSPI,009415
금호건설우,"10,980",상승20,+0.18%,758,,KOSPI,002995
진흥기업우B,"3,700",보합0,0.00%,0,,KOSPI,002785
KIWOOM 코스닥150선물레버리지,"6,245",하락25,-0.40%,"20,823",,KOSPI,291630
KIWOOM 미국ETF산업STOXX,"15,540",하락60,-0.38%,79,,KOSPI,426330
신한 인버스 2X S&P500 선물 ETN,"1,502",하락20,-1.31%,"2,277",,KOSPI,500051
CJ씨푸드1우,"14,780",상승260,+1.79%,245,,KOSPI,011155
UNICORN 생성형AI강소기업액티브,"11,685",상승245,+2.14%,"1,311",,KOSPI,470310
KB 인버스 2X 은 선물 ETN(H),"1,929",하락86,-4.27%,"512,866",,KOSPI,580027
동양우,"4,670",하락20,-0.43%,"10,880",,KOSPI,001525
서울식품우,"1,206",상승6,+0.50%,"1,008",,KOSPI,004415
RISE 200선물인버스,"3,325",하락45,-1.34%,"35,589",,KOSPI,252410
KIWOOM 코스닥150선물인버스,"5,025",하락5,-0.10%,"2,354",,KOSPI,291620
PLUS 200선물인버스2X,"1,434",하락32,-2.18%,"122,365",,KOSPI,253160
동양2우B,"8,350",하락160,-1.88%,"1,049",,KOSPI,001527
성문전자우,"4,230",상승20,+0.48%,"1,166",,KOSPI,014915
한투 인버스 2X 은 선물 ETN,"2,450",하락90,-3.54%,"114,662",,KOSPI,570062
진흥기업2우B,"8,140",하락80,-0.97%,"1,523",,KOSPI,002787
KIWOOM 200선물인버스,"3,345",하락45,-1.33%,"14,071",,KOSPI,253240
ACE 인버스,"3,240",하락40,-1.22%,"14,878",,KOSPI,145670
신한 인버스 2X 은 선물 ETN(H),225,하락8,-3.43%,"1,001,386",,KOSPI,500030
KB 인버스 2X 금 선물 ETN(H),"4,390",상승10,+0.23%,"7,957",,KOSPI,580023
TIGER BBIG레버리지,"2,525",상승75,+3.06%,"41,898",,KOSPI,412560
HANARO 200선물인버스,"5,995",하락75,-1.24%,"1,056",,KOSPI,306520
RISE 팔라듐선물인버스(H),"3,580",하락120,-3.24%,"2,183",,KOSPI,334700
메리츠 인버스 2X 은 선물 ETN(H),"1,944",하락36,-1.82%,"21,616",,KOSPI,610017
N2 인버스 레버리지 은 선물 ETN(H),"1,867",하락123,-6.18%,715,,KOSPI,550065
ACE 미국빅테크TOP7 Plus인버스(합성),"7,185",하락70,-0.96%,"1,557",,KOSPI,465620
RISE 코스닥150선물인버스,"2,825",상승5,+0.18%,"5,313",,KOSPI,275750
신한 인버스 2X 금 선물 ETN,"1,420",하락10,-0.70%,"8,172",,KOSPI,500038
PLUS 코스닥150선물인버스,"4,270",상승15,+0.35%,123,,KOSPI,301410
PLUS 신흥국MSCI인버스(합성 H),"8,860",하락30,-0.34%,82,,KOSPI,373530
알테오젠,"522,000","상승1,000",+0.19%,"224,874",,KOSDAQ,196170
에코프로비엠,"156,900","하락2,300",-1.44%,"230,829",,KOSDAQ,247540
에코프로,"93,400",하락700,-0.74%,"2,359,837",,KOSDAQ,086520
에이비엘바이오,"201,000","상승1,100",+0.55%,"779,692",,KOSDAQ,298380
레인보우로보틱스,"444,500",보합0,0.00%,"142,176",,KOSDAQ,277810
리가켐바이오,"189,700","하락2,200",-1.15%,"245,380",,KOSDAQ,141080
코오롱티슈진,"82,800",하락500,-0.60%,"645,266",,KOSDAQ,950160
펩트론,"286,000","하락5,500",-1.89%,"319,744",,KOSDAQ,087010
HLB,"48,600","하락2,100",-4.14%,"533,605",,KOSDAQ,028300
삼천당제약,"225,000","하락1,500",-0.66%,"65,901",,KOSDAQ,000250
리노공업,"66,000",상승400,+0.61%,"633,096",,KOSDAQ,058470
보로노이,"249,000","상승6,500",+2.68%,"154,957",,KOSDAQ,310210
파마리서치,"412,500","하락8,500",-2.02%,"98,914",,KOSDAQ,214450
케어젠,"76,200",하락800,-1.04%,"175,234",,KOSDAQ,214370
로보티즈,"255,500","상승5,500",+2.20%,"854,888",,KOSDAQ,108490
클래시스,"55,600","하락3,900",-6.55%,"435,950",,KOSDAQ,214150
이오테크닉스,"279,500","상승3,500",+1.27%,"82,547",,KOSDAQ,039030
원익IPS,"61,900",상승200,+0.32%,"328,437",,KOSDAQ,240810
휴젤,"229,000","하락3,000",-1.29%,"46,364",,KOSDAQ,145020
셀트리온제약,"62,400",보합0,0.00%,"45,494",,KOSDAQ,068760
실리콘투,"43,900","하락1,200",-2.66%,"352,971",,KOSDAQ,257720
HPSP,"31,000",하락250,-0.80%,"323,008",,KOSDAQ,403870
펄어비스,"38,350",하락350,-0.90%,"103,572",,KOSDAQ,263750
에스티팜,"118,900","상승1,100",+0.93%,"202,971",,KOSDAQ,237690
올릭스,"121,400","하락8,600",-6.62%,"969,074",,KOSDAQ,226950
JYP Ent.,"68,600",보합0,0.00%,"149,492",,KOSDAQ,035900
메지온,"80,000",상승900,+1.14%,"122,907",,KOSDAQ,140410
ISC,"114,000","상승3,200",+2.89%,"276,522",,KOSDAQ,095340
에스엠,"105,300","하락1,600",-1.50%,"80,393",,KOSDAQ,041510
오스코텍,"61,300",상승300,+0.49%,"438,034",,KOSDAQ,039200
솔브레인,"285,000",상승500,+0.18%,"29,722",,KOSDAQ,357780
심텍,"57,200","상승5,100",+9.79%,"1,637,946",,KOSDAQ,222800
동진쎄미켐,"38,550",하락400,-1.03%,"814,609",,KOSDAQ,005290
고영,"28,800","상승1,050",+3.78%,"15,614,869",,KOSDAQ,098460
유진테크,"80,700",상승500,+0.62%,"164,461",,KOSDAQ,084370
원익홀딩스,"23,900",하락950,-3.82%,"2,436,932",,KOSDAQ,030530
하이젠알앤엠,"58,500",하락400,-0.68%,"204,214",,KOSDAQ,160190
테크윙,"47,450",상승100,+0.21%,"392,702",,KOSDAQ,089030
티씨케이,"149,400",하락300,-0.20%,"30,127",,KOSDAQ,064760
하나마이크론,"25,400",상승150,+0.59%,"1,370,596",,KOSDAQ,067310
신성델타테크,"60,900","상승3,000",+5.18%,"259,241",,KOSDAQ,065350
엔켐,"73,600",하락600,-0.81%,"138,157",,KOSDAQ,348370
파크시스템스,"225,500","하락3,500",-1.53%,"48,512",,KOSDAQ,140860
씨어스테크놀로지,"123,400","하락5,500",-4.27%,"356,499",,KOSDAQ,458870
비에이치아이,"50,100","상승3,200",+6.82%,"1,459,809",,KOSDAQ,083650
큐리옥스바이오시스템즈,"89,500","하락8,300",-8.49%,"377,635",,KOSDAQ,445680
태성,"49,750","상승4,400",+9.70%,"1,905,492",,KOSDAQ,323280
HK이노엔,"52,900",상승200,+0.38%,"160,297",,KOSDAQ,195940
엘앤씨바이오,"60,600","하락2,600",-4.11%,"426,430",,KOSDAQ,290650
LS마린솔루션,"28,250",상승150,+0.53%,"168,612",,KOSDAQ,060370
카카오게임즈,"16,430",상승160,+0.98%,"110,808",,KOSDAQ,293490
네이처셀,"22,800",하락650,-2.77%,"281,781",,KOSDAQ,007390
주성엔지니어링,"30,600",상승250,+0.82%,"228,147",,KOSDAQ,036930
오름테라퓨틱,"68,000","하락1,900",-2.72%,"253,871",,KOSDAQ,475830
삼현,"44,900",상승900,+2.05%,"1,397,742",,KOSDAQ,437730
지투지바이오,"87,400","상승3,900",+4.67%,"3,713,941",,KOSDAQ,456160
서진시스템,"24,950",하락450,-1.77%,"186,754",,KOSDAQ,178320
CJ ENM,"63,800","하락1,300",-2.00%,"55,451",,KOSDAQ,035760
에스피지,"62,700","하락1,900",-2.94%,"1,257,320",,KOSDAQ,058610
씨젠,"25,900",하락350,-1.33%,"138,218",,KOSDAQ,096530
파두,"26,300",상승200,+0.77%,"395,611",,KOSDAQ,440110
로킷헬스케어,"83,000",하락900,-1.07%,"534,389",,KOSDAQ,376900
젬백스,"30,400",상승400,+1.33%,"630,768",,KOSDAQ,082270
제이앤티씨,"21,550",상승150,+0.70%,"123,867",,KOSDAQ,204270
스튜디오드래곤,"39,350",하락550,-1.38%,"57,819",,KOSDAQ,253450
와이씨,"14,400",상승750,+5.49%,"962,116",,KOSDAQ,232140
대주전자재료,"76,000",하락200,-0.26%,"72,476",,KOSDAQ,078600
와이지엔터테인먼트,"62,900",상승100,+0.16%,"83,697",,KOSDAQ,122870
지아이이노베이션,"18,380",하락160,-0.86%,"833,166",,KOSDAQ,358570
현대무벡스,"10,430",상승470,+4.72%,"14,995,895",,KOSDAQ,319400
큐리언트,"32,100",상승950,+3.05%,"247,752",,KOSDAQ,115180
루닛,"39,200",상승150,+0.38%,"104,095",,KOSDAQ,328130
에스앤에스텍,"52,800",상승200,+0.38%,"127,553",,KOSDAQ,101490
차바이오텍,"14,590",상승50,+0.34%,"436,135",,KOSDAQ,085660
클로봇,"43,200",하락50,-0.12%,"2,238,179",,KOSDAQ,466100
덕산네오룩스,"42,600",상승850,+2.04%,"84,939",,KOSDAQ,213420
디앤디파마텍,"96,500","상승3,200",+3.43%,"2,923,037",,KOSDAQ,347850
프로티나,"93,900","하락4,100",-4.18%,"1,246,003",,KOSDAQ,468530
하림지주,"9,040",상승400,+4.63%,"725,071",,KOSDAQ,003380
인투셀,"67,500","하락2,000",-2.88%,"838,837",,KOSDAQ,287840
유일로보틱스,"86,000",상승100,+0.12%,"103,294",,KOSDAQ,388720
피엔티,"42,200",상승100,+0.24%,"81,477",,KOSDAQ,137400
피에스케이홀딩스,"46,250",상승250,+0.54%,"56,740",,KOSDAQ,031980
필옵틱스,"42,200",상승300,+0.72%,"183,943",,KOSDAQ,161580
인벤티지랩,"78,300","상승7,800",+11.06%,"6,634,313",,KOSDAQ,389470
위메이드,"28,450",하락50,-0.18%,"126,016",,KOSDAQ,112040
피에스케이,"32,500",하락100,-0.31%,"259,631",,KOSDAQ,319660
코미코,"89,600",상승800,+0.90%,"81,264",,KOSDAQ,183300
메디톡스,"126,800","하락1,500",-1.17%,"18,342",,KOSDAQ,086900
하나머티리얼즈,"46,200",하락450,-0.96%,"118,950",,KOSDAQ,166090
레이크머티리얼즈,"13,800",하락30,-0.22%,"138,057",,KOSDAQ,281740
에이프릴바이오,"39,050","하락1,250",-3.10%,"539,878",,KOSDAQ,397030
솔브레인홀딩스,"42,850",보합0,0.00%,"16,897",,KOSDAQ,036830
온코닉테라퓨틱스,"19,980",하락70,-0.35%,"2,783,420",,KOSDAQ,476060
두산테스나,"45,450",상승50,+0.11%,"65,285",,KOSDAQ,131970
에스에프에이,"24,450",상승800,+3.38%,"125,258",,KOSDAQ,056190
동국제약,"19,160",하락30,-0.16%,"165,183",,KOSDAQ,086450
카페24,"35,700",하락700,-1.92%,"168,027",,KOSDAQ,042000
노타,"40,800","하락3,550",-8.00%,"7,791,229",,KOSDAQ,486990
LS머트리얼즈,"12,680",상승580,+4.79%,"394,733",,KOSDAQ,417200
넥슨게임즈,"13,010",하락90,-0.69%,"40,734",,KOSDAQ,225570
SOOP,"72,000",상승800,+1.12%,"28,352",,KOSDAQ,067160
테스,"41,100",상승300,+0.74%,"117,408",,KOSDAQ,095610
씨엠티엑스,"87,600","하락4,300",-4.68%,"271,587",,KOSDAQ,388210
비츠로셀,"34,950","상승1,400",+4.17%,"137,982",,KOSDAQ,082920
RFHIC,"30,050",상승850,+2.91%,"182,518",,KOSDAQ,218410
앱클론,"40,700","하락1,650",-3.90%,"270,517",,KOSDAQ,174900
넥스트바이오메디컬,"94,700","상승1,600",+1.72%,"160,341",,KOSDAQ,389650
메디포스트,"19,800",하락100,-0.50%,"139,145",,KOSDAQ,078160
서부T&D,"11,860",상승500,+4.40%,"1,155,925",,KOSDAQ,006730
동성화인텍,"25,750",상승100,+0.39%,"163,452",,KOSDAQ,033500
디어유,"32,500",하락100,-0.31%,"83,780",,KOSDAQ,376300
인카금융서비스,"14,910",하락440,-2.87%,"180,931",,KOSDAQ,211050
로보스타,"78,000","상승5,600",+7.73%,"2,250,973",,KOSDAQ,090360
이뮨온시아,"10,250",하락700,-6.39%,"4,479,778",,KOSDAQ,424870
넥스틴,"71,400","상승1,400",+2.00%,"112,379",,KOSDAQ,348210
다우데이타,"19,360","상승1,650",+9.32%,"590,354",,KOSDAQ,032190
코스메카코리아,"69,300","하락1,000",-1.42%,"54,044",,KOSDAQ,241710
아난티,"7,770",상승90,+1.17%,"1,146,956",,KOSDAQ,025980
