종목명,현재가,전일비,등락률,거래량,거래대금,market,code
KIWOOM TDF2050액티브,"16,550",상승25,+0.15%,"2,856",,KOSPI,435550
삼성 인버스 2X 금 선물 ETN(H),"2,060",하락50,-2.37%,"48,807",,KOSPI,530056
TIGER 단기선진하이일드(합성 H),"13,675",하락60,-0.44%,"1,231",,KOSPI,182490
한투 S&P 엔달러 선물 ETN(H),"8,190",상승50,+0.61%,956,,KOSPI,570097
메리츠 인버스 2X 구리 선물 ETN(H),"8,165",하락490,-5.66%,947,,KOSPI,610029
성신양회우,"11,050",상승10,+0.09%,"3,207",,KOSPI,004985
TIGER 경기방어채권혼합,"10,155",상승10,+0.10%,"5,185",,KOSPI,237440
N2 인버스 레버리지 구리 선물 ETN(H),"8,090",하락515,-5.98%,378,,KOSPI,550070
KB 레버리지 콩 선물 ETN,"16,125",상승5,+0.03%,924,,KOSPI,580053
KoAct 글로벌K컬처밸류체인액티브,"10,020",상승25,+0.25%,"453,065",,KOSPI,0132D0
KoAct 미국치매&뇌질환치료제액티브,"12,305",하락10,-0.08%,"2,739",,KOSPI,490330
TIGER 200커버드콜OTM,"15,995",상승15,+0.09%,"1,285",,KOSPI,166400
하나 K방산TOP10 ETN,"7,965",하락185,-2.27%,28,,KOSPI,700033
삼성 인버스 구리 선물 ETN(H),"7,900",하락235,-2.89%,"1,780",,KOSPI,530096
하나 블룸버그 2X 천연가스 선물 ETN(H) B,"3,935",상승265,+7.22%,"66,828",,KOSPI,700025
RISE 일본섹터TOP4Plus,"12,095",하락85,-0.70%,"2,258",,KOSPI,488480
RISE 미국장기국채선물(H),"8,735",하락5,-0.06%,"1,791",,KOSPI,267440
PLUS 글로벌AI인프라,"15,575",하락65,-0.42%,878,,KOSPI,489010
메리츠 KAP 인버스 2X 중국 위안화 ETN,"15,490",하락75,-0.48%,90,,KOSPI,610073
ACE 중국본토CSI300레버리지(합성),"4,500",상승65,+1.47%,"37,495",,KOSPI,219900
한투 인버스 플래티넘 선물 ETN,"7,645","하락1,280",-14.34%,"3,188",,KOSPI,570053
KIWOOM Fn유전자혁신기술,"12,620",상승165,+1.32%,"5,693",,KOSPI,460280
신한 인버스 2X 10년 국채선물 ETN,"10,805",상승70,+0.65%,3,,KOSPI,500068
노루홀딩스우,"30,850",상승150,+0.49%,40,,KOSPI,000325
KIWOOM 글로벌전력GRID인프라,"13,620",상승225,+1.68%,"5,490",,KOSPI,489860
신한 레버리지 10년 국채선물 ETN,"10,645",하락5,-0.05%,2,,KOSPI,500067
삼성 코스피 양매도 5% OTM ETN,"7,435",하락25,-0.34%,3,,KOSPI,530060
TIGER 200 철강소재,"11,990",하락30,-0.25%,"14,784",,KOSPI,139240
ACE 싱가포르리츠,"14,850",상승10,+0.07%,"1,364",,KOSPI,316300
신한 인버스 2X 미국달러 선물 ETN,"3,710",하락10,-0.27%,744,,KOSPI,500036
RISE KQ고배당,"13,475",상승80,+0.60%,"1,509",,KOSPI,270800
SOL 한국형글로벌전기차&2차전지액티브,"14,775",하락60,-0.40%,"8,108",,KOSPI,429980
TIGER 미국소비트렌드액티브,"8,390",보합0,0.00%,"1,087",,KOSPI,0015K0
SOL 유럽탄소배출권선물S&P(H),"12,265",상승275,+2.29%,"8,505",,KOSPI,400580
크라운제과우,"9,480",하락60,-0.63%,"2,495",,KOSPI,26490K
코리아써키트2우B,"9,310",상승670,+7.75%,"20,218",,KOSPI,00781K
KIWOOM TDF2040액티브,"16,190",상승10,+0.06%,914,,KOSPI,435540
KODEX 한중전기차(합성),"11,205",보합0,0.00%,33,,KOSPI,450180
메리츠 인버스 3X 국채30년 ETN,"36,105",상승415,+1.16%,215,,KOSPI,610062
한투 인버스 유로스탁스50 ETN(H) C,"7,170",상승5,+0.07%,1,,KOSPI,570091
PLUS 차이나항셍테크위클리타겟커버드콜,"9,550",보합0,0.00%,"208,117",,KOSPI,0128D0
한투 3X레버리지국채30년 ETN,"35,615",보합0,0.00%,0,,KOSPI,570110
KODEX MSCI EM선물(H),"10,080",하락5,-0.05%,"24,441",,KOSPI,291890
RISE 수출주,"17,635",하락230,-1.29%,"1,884",,KOSPI,140570
RISE 미국장기국채선물레버리지(합성 H),"5,870",하락80,-1.34%,"3,915",,KOSPI,267490
HANARO Fn친환경에너지,"8,240",상승70,+0.86%,"5,358",,KOSPI,381570
TIGER 라틴35,"5,790",상승70,+1.22%,"13,821",,KOSPI,105010
KODEX 미국30년국채울트라선물인버스(H),"11,565",상승100,+0.87%,6,,KOSPI,304670
PLUS 글로벌MSCI(합성 H),"23,105",상승80,+0.35%,368,,KOSPI,189400
한투 인버스 금 선물 ETN,"6,930",하락45,-0.65%,"1,609",,KOSPI,570056
PLUS 심천차이넥스트(합성),"13,830",상승230,+1.69%,"2,777",,KOSPI,256450
SOL 국고채30년액티브,"51,540",하락340,-0.66%,708,,KOSPI,474390
신한 인버스 2X 구리 선물 ETN,"1,378",하락54,-3.77%,"16,499",,KOSPI,500041
PLUS 미국달러SOFR금리액티브(합성),"62,005",상승50,+0.08%,1,,KOSPI,456200
마이다스 중소형액티브,"30,315",하락270,-0.88%,79,,KOSPI,438740
KODEX 국채선물3년인버스,"56,820",하락125,-0.22%,21,,KOSPI,292770
ACE 일본TOPIX인버스(합성 H),"1,885",상승28,+1.51%,"19,448",,KOSPI,205720
금강공업우,"11,500",상승210,+1.86%,"45,784",,KOSPI,014285
TIGER 미국S&P500선물인버스(H),"2,575",상승10,+0.39%,"16,783",,KOSPI,225030
삼성 인버스 코스피 200 선물 ETN,"6,650",상승25,+0.38%,"4,951",,KOSPI,530092
KIWOOM TDF2030액티브,"14,725",상승20,+0.14%,498,,KOSPI,435530
UNICORN R&D 액티브,"16,490",하락20,-0.12%,"1,346",,KOSPI,433250
HANARO 글로벌탄소배출권선물ICE(합성),"11,955",상승135,+1.14%,"3,900",,KOSPI,401590
PLUS 국채선물10년,"54,700",하락120,-0.22%,421,,KOSPI,289670
한투 S&P 레버리지 엔달러 선물 ETN(H),"6,545",보합0,0.00%,"22,820",,KOSPI,570098
SOL 차이나태양광CSI(합성),"5,440",하락45,-0.82%,"17,471",,KOSPI,413220
RISE 인도디지털성장,"10,790",상승10,+0.09%,"5,101",,KOSPI,498610
메리츠 레버리지 미국채10년 ETN(H),"6,470",하락45,-0.69%,576,,KOSPI,610023
키움 2차전지산업 ETN,"9,165",상승175,+1.95%,14,,KOSPI,760010
1Q 미국배당TOP30,"9,145",하락45,-0.49%,"10,977",,KOSPI,0004G0
KB 인버스 2X KOSPI 200 선물 ETN,"4,250",상승30,+0.71%,"43,160",,KOSPI,580040
ACE 일본반도체,"15,920",하락95,-0.59%,622,,KOSPI,469160
대신 인버스 천연가스 선물 ETN(H) B,"6,355",하락280,-4.22%,"10,702",,KOSPI,510043
삼성 인버스 코스닥 150 선물 ETN,"6,305",하락130,-2.02%,249,,KOSPI,530094
한투 인버스 베트남 VN30 선물 ETN(H),"6,230",하락45,-0.72%,"6,002",,KOSPI,570064
TIGER 우량가치,"15,870",상승5,+0.03%,"7,878",,KOSPI,227570
KODEX 밸류Plus,"10,260",상승20,+0.20%,822,,KOSPI,244670
TIGER 유로스탁스레버리지(합성 H),"13,680",상승25,+0.18%,415,,KOSPI,225050
노루페인트우,"13,100",하락180,-1.36%,426,,KOSPI,090355
KIWOOM 글로벌퓨처모빌리티,"15,140",상승25,+0.17%,203,,KOSPI,394350
HANARO 농업융복합산업,"10,990",하락95,-0.86%,183,,KOSPI,314700
한화갤러리아우,"2,060",하락30,-1.44%,"11,785",,KOSPI,45226K
한투 인버스 2X 베트남 VN30 선물 ETN(H),"5,965",하락35,-0.58%,"2,759",,KOSPI,570066
미래에셋 -2X 홍콩H 선물 ETN(H),"5,950",하락60,-1.00%,98,,KOSPI,520069
KODEX 콩선물(H),"11,895",상승25,+0.21%,"1,458",,KOSPI,138920
TIGER 200커뮤니케이션서비스,"21,200",하락105,-0.49%,96,,KOSPI,315270
KODEX 경기소비재,"9,855",상승45,+0.46%,"48,977",,KOSPI,266390
하이트진로홀딩스우,"12,540",하락100,-0.79%,457,,KOSPI,000145
RISE 글로벌농업경제,"9,800",하락20,-0.20%,"1,233",,KOSPI,437370
HANARO Fn K-메타버스MZ,"8,320",상승10,+0.12%,"1,702",,KOSPI,402460
일양약품우,"12,980",보합0,0.00%,0,,KOSPI,007575
TIGER 200 경기소비재,"19,225",하락200,-1.03%,341,,KOSPI,139290
티와이홀딩스우,"4,630",상승180,+4.04%,"1,543",,KOSPI,36328K
PLUS 미국AI에이전트,"9,565",하락10,-0.10%,"2,565",,KOSPI,0050E0
한투 인버스 은 선물 ETN,"5,720",하락330,-5.45%,"1,128",,KOSPI,570058
TIGER 코스닥150IT,"16,800",상승405,+2.47%,"37,305",,KOSPI,261060
PLUS 코스닥150,"16,315",상승295,+1.84%,"6,570",,KOSPI,301400
RISE 글로벌비만산업TOP2+,"10,375",하락50,-0.48%,"7,300",,KOSPI,476310
RISE 미국반도체인버스(합성 H),"12,660",하락190,-1.48%,"10,050",,KOSPI,491630
RISE 미국달러선물인버스,"8,860",상승20,+0.23%,526,,KOSPI,469530
HANARO 200 TOP10,"11,215",하락65,-0.58%,"3,970",,KOSPI,407310
한투 인버스 2X 금 선물 ETN,"5,585",하락145,-2.53%,"1,255",,KOSPI,570060
KIWOOM 미국방어배당성장나스닥,"16,280",상승50,+0.31%,902,,KOSPI,373790
ACE MSCI필리핀(합성),"13,690",상승85,+0.62%,471,,KOSPI,261920
UNICORN 포스트IPO액티브,"12,120",상승85,+0.71%,"3,770",,KOSPI,476000
RISE 팔라듐선물(H),"7,220",상승180,+2.56%,"33,599",,KOSPI,334690
TIGER KRX기후변화솔루션,"15,445",상승10,+0.06%,322,,KOSPI,404540
RISE 미국장기국채선물인버스(H),"10,690",상승25,+0.23%,1,,KOSPI,267450
흥국화재우,"6,950",상승10,+0.14%,620,,KOSPI,000545
TIGER 원유선물인버스(H),"2,720",하락35,-1.27%,"57,527",,KOSPI,217770
ACE Fn성장소비주도주,"6,620",하락5,-0.08%,248,,KOSPI,226380
삼성 인버스 금 선물 ETN(H),"5,260",하락55,-1.03%,"2,398",,KOSPI,530084
RISE 국채선물5년추종,"51,275",하락70,-0.14%,6,,KOSPI,397420
KODEX 멀티에셋하이인컴(H),"10,440",하락55,-0.52%,109,,KOSPI,321410
KIWOOM 차이나A50커넥트MSCI,"12,655",상승135,+1.08%,312,,KOSPI,441330
TIGER 200에너지화학레버리지,"6,910",하락160,-2.26%,"26,872",,KOSPI,243890
KIWOOM 미국블록버스터바이오테크의약품+,"11,075",하락80,-0.72%,"14,528",,KOSPI,483030
HANARO Fn골프테마,"9,060",상승60,+0.67%,50,,KOSPI,407300
삼성 인버스 2X 항셍테크 TR ETN(H) B,"4,965",하락45,-0.90%,"19,765",,KOSPI,530122
TIGER 200 생활소비재,"12,380",하락275,-2.17%,"4,278",,KOSPI,227560
동원시스템즈우,"18,070",상승20,+0.11%,40,,KOSPI,014825
KoAct 반도체&2차전지핵심소재액티브,"9,525",상승365,+3.98%,"39,087",,KOSPI,482030
PLUS ESG가치주액티브,"11,835",보합0,0.00%,297,,KOSPI,395750
KB 인버스 2X S&P 500 선물 ETN,"4,655",상승30,+0.65%,"22,798",,KOSPI,580017
SOL 차이나강소기업CSI500(합성 H),"5,785",상승25,+0.43%,565,,KOSPI,220130
크라운해태홀딩스우,"7,700",상승20,+0.26%,428,,KOSPI,005745
KODEX 퀄리티Plus,"9,240",상승55,+0.60%,426,,KOSPI,244660
SOL 미국테크TOP10인버스(합성),"5,710",상승60,+1.06%,558,,KOSPI,481200
메리츠 인버스 2X 금 선물 ETN(H),"4,435",하락110,-2.42%,"2,273",,KOSPI,610013
N2 인버스 레버리지 금 선물 ETN(H),"4,340",하락105,-2.36%,"2,361",,KOSPI,550063
KIWOOM 차이나내수소비TOP CSI,"9,510",상승30,+0.32%,94,,KOSPI,454180
HANARO 코스닥150선물레버리지,"12,550",상승340,+2.78%,"23,377",,KOSPI,306530
신한 인버스 2X 코스피 200 선물 ETN,"4,255",상승50,+1.19%,"1,223",,KOSPI,500070
한투 인버스 2X S&P500 선물 ETN(H),836,보합0,0.00%,"165,296",,KOSPI,570023
깨끗한나라우,"11,280",상승80,+0.71%,19,,KOSPI,004545
삼성 인버스 은 선물 ETN(H),"4,120",하락240,-5.50%,"22,969",,KOSPI,530090
KB 인버스 2X 구리 선물 ETN(H),"8,195",하락390,-4.54%,"11,650",,KOSPI,580033
한투 인버스 2X 플래티넘 선물 ETN,"3,990",하락330,-7.64%,"46,192",,KOSPI,570070
KIWOOM 200선물인버스2X,755,상승5,+0.67%,"87,015",,KOSPI,253230
SOL 유럽탄소배출권선물인버스ICE(H),"9,785",하락125,-1.26%,168,,KOSPI,459370
미래에셋 인버스 원유선물혼합 ETN(H),"3,860",하락60,-1.53%,"8,004",,KOSPI,520011
PLUS 중형주저변동50,"15,375",상승80,+0.52%,219,,KOSPI,266550
TIGER 방송통신,"8,300",보합0,0.00%,"17,513",,KOSPI,098560
RISE 차이나H선물인버스(H),"7,630",상승30,+0.39%,786,,KOSPI,291680
TIGER 코스피중형주,"19,075",하락15,-0.08%,"40,950",,KOSPI,277650
남선알미우,"12,350",상승280,+2.32%,86,,KOSPI,008355
PLUS 스마트베타Quality채권혼합,"12,125",상승60,+0.50%,"2,484",,KOSPI,238670
유유제약2우B,"10,700",상승20,+0.19%,602,,KOSPI,000227
동부건설우,"15,040",하락10,-0.07%,322,,KOSPI,005965
KODEX 골드선물인버스(H),"3,570",하락10,-0.28%,"5,162",,KOSPI,280940
계양전기우,"2,880",상승10,+0.35%,"2,458",,KOSPI,012205
하나 인버스 2X 코스닥150 선물 ETN,"3,270",하락115,-3.40%,768,,KOSPI,700018
삼성 인버스 2X 은 선물 ETN(H),161,하락20,-11.05%,"3,108,951",,KOSPI,530062
금호건설우,"10,960",하락190,-1.70%,"2,398",,KOSPI,002995
태영건설우,"4,900",보합0,0.00%,28,,KOSPI,009415
진흥기업우B,"3,700",상승60,+1.65%,2,,KOSPI,002785
KIWOOM 미국ETF산업STOXX,"15,505",보합0,0.00%,432,,KOSPI,426330
신한 인버스 2X S&P500 선물 ETN,"1,535",상승14,+0.92%,"1,006",,KOSPI,500051
KB 인버스 2X 은 선물 ETN(H),"2,045",하락255,-11.09%,"148,226",,KOSPI,580027
동양우,"4,760",하락40,-0.83%,"6,409",,KOSPI,001525
KIWOOM 코스닥150선물레버리지,"6,280",상승210,+3.46%,"81,313",,KOSPI,291630
CJ씨푸드1우,"14,220",하락310,-2.13%,838,,KOSPI,011155
UNICORN 생성형AI강소기업액티브,"11,290",상승35,+0.31%,"1,685",,KOSPI,470310
RISE 200선물인버스,"3,440",상승10,+0.29%,"22,950",,KOSPI,252410
PLUS 200선물인버스2X,"1,528",상승8,+0.53%,"16,358",,KOSPI,253160
서울식품우,"1,203",상승1,+0.08%,"6,461",,KOSPI,004415
동양2우B,"8,550",상승20,+0.23%,823,,KOSPI,001527
KIWOOM 코스닥150선물인버스,"5,030",하락85,-1.66%,"42,205",,KOSPI,291620
성문전자우,"4,325",하락20,-0.46%,"2,232",,KOSPI,014915
한투 인버스 2X 은 선물 ETN,"2,570",하락330,-11.38%,"379,033",,KOSPI,570062
KIWOOM 200선물인버스,"3,460",하락5,-0.14%,"19,167",,KOSPI,253240
진흥기업2우B,"8,210",상승280,+3.53%,14,,KOSPI,002787
신한 인버스 2X 은 선물 ETN(H),235,하락21,-8.20%,"660,450",,KOSPI,500030
ACE 인버스,"3,345",상승15,+0.45%,"18,166",,KOSPI,145670
KB 인버스 2X 금 선물 ETN(H),"4,345",하락90,-2.03%,"3,151",,KOSPI,580023
HANARO 200선물인버스,"6,200",상승10,+0.16%,"54,208",,KOSPI,306520
TIGER BBIG레버리지,"2,440",하락10,-0.41%,"48,320",,KOSPI,412560
메리츠 인버스 2X 은 선물 ETN(H),"2,045",하락245,-10.70%,"69,272",,KOSPI,610017
N2 인버스 레버리지 은 선물 ETN(H),"2,025",하락235,-10.40%,"6,391",,KOSPI,550065
RISE 팔라듐선물인버스(H),"3,535",하락145,-3.94%,"6,884",,KOSPI,334700
ACE 미국빅테크TOP7 Plus인버스(합성),"7,310",상승65,+0.90%,"2,509",,KOSPI,465620
RISE 코스닥150선물인버스,"2,820",하락40,-1.40%,"9,622",,KOSPI,275750
신한 인버스 2X 금 선물 ETN,"1,403",하락51,-3.51%,"11,244",,KOSPI,500038
PLUS 코스닥150선물인버스,"4,265",하락75,-1.73%,"2,131",,KOSPI,301410
PLUS 신흥국MSCI인버스(합성 H),"8,945",상승45,+0.51%,14,,KOSPI,373530
KB 인버스 2X 미국 나스닥 100 TR ETN B,"18,345",보합0,0.00%,0,,KOSPI,580077
알테오젠,"542,000","상승9,000",+1.69%,"356,210",,KOSDAQ,196170
에코프로비엠,"158,900","상승9,000",+6.00%,"937,384",,KOSDAQ,247540
에코프로,"93,000","상승8,500",+10.06%,"7,935,595",,KOSDAQ,086520
에이비엘바이오,"196,800","상승8,800",+4.68%,"1,474,802",,KOSDAQ,298380
레인보우로보틱스,"425,500","하락9,500",-2.18%,"413,064",,KOSDAQ,277810
펩트론,"317,500","하락22,500",-6.62%,"494,556",,KOSDAQ,087010
코오롱티슈진,"87,300","상승1,900",+2.22%,"916,379",,KOSDAQ,950160
리가켐바이오,"195,800","상승2,500",+1.29%,"534,472",,KOSDAQ,141080
HLB,"48,550","상승1,650",+3.52%,"568,873",,KOSDAQ,028300
삼천당제약,"225,000","상승8,500",+3.93%,"173,428",,KOSDAQ,000250
리노공업,"66,600","하락1,700",-2.49%,"810,603",,KOSDAQ,058470
케어젠,"81,900","하락5,400",-6.19%,"716,826",,KOSDAQ,214370
보로노이,"239,000","상승3,500",+1.49%,"143,836",,KOSDAQ,310210
파마리서치,"398,500","하락71,500",-15.21%,"578,672",,KOSDAQ,214450
클래시스,"58,900",상승300,+0.51%,"482,889",,KOSDAQ,214150
로보티즈,"231,000","하락2,500",-1.07%,"1,206,294",,KOSDAQ,108490
이오테크닉스,"273,000","상승16,000",+6.23%,"179,003",,KOSDAQ,039030
원익IPS,"61,500",상승200,+0.33%,"307,677",,KOSDAQ,240810
휴젤,"236,000","상승7,500",+3.28%,"93,345",,KOSDAQ,145020
셀트리온제약,"63,400","상승1,500",+2.42%,"124,503",,KOSDAQ,068760
올릭스,"136,000","상승7,300",+5.67%,"826,844",,KOSDAQ,226950
실리콘투,"43,900","하락1,500",-3.30%,"602,015",,KOSDAQ,257720
HPSP,"31,300","상승1,050",+3.47%,"888,050",,KOSDAQ,403870
에스엠,"107,400",하락700,-0.65%,"140,544",,KOSDAQ,041510
펄어비스,"38,050","상승1,900",+5.26%,"241,228",,KOSDAQ,263750
JYP Ent.,"68,300",상승300,+0.44%,"243,738",,KOSDAQ,035900
에스티팜,"116,700",하락300,-0.26%,"218,262",,KOSDAQ,237690
메지온,"78,600",상승600,+0.77%,"165,169",,KOSDAQ,140410
ISC,"111,100",하락800,-0.71%,"536,861",,KOSDAQ,095340
오스코텍,"60,600","하락1,400",-2.26%,"525,006",,KOSDAQ,039200
솔브레인,"295,500","상승33,500",+12.79%,"125,619",,KOSDAQ,357780
동진쎄미켐,"40,150","상승4,000",+11.07%,"3,076,708",,KOSDAQ,005290
심텍,"52,400","하락1,800",-3.32%,"661,762",,KOSDAQ,222800
원익홀딩스,"24,950","상승1,250",+5.27%,"10,114,891",,KOSDAQ,030530
유진테크,"80,300",상승500,+0.63%,"255,273",,KOSDAQ,084370
테크윙,"49,050","상승1,950",+4.14%,"731,975",,KOSDAQ,089030
고영,"26,200","상승2,500",+10.55%,"42,200,424",,KOSDAQ,098460
티씨케이,"147,100","상승2,600",+1.80%,"50,060",,KOSDAQ,064760
하이젠알앤엠,"55,100","하락1,500",-2.65%,"482,315",,KOSDAQ,160190
씨어스테크놀로지,"134,000","하락1,000",-0.74%,"171,181",,KOSDAQ,458870
하나마이크론,"25,300",하락400,-1.56%,"1,184,136",,KOSDAQ,067310
파크시스템스,"236,000","하락1,000",-0.42%,"89,999",,KOSDAQ,140860
엔켐,"75,400",하락600,-0.79%,"319,525",,KOSDAQ,348370
큐리옥스바이오시스템즈,"94,800","하락1,200",-1.25%,"214,626",,KOSDAQ,445680
신성델타테크,"57,100","상승2,200",+4.01%,"163,239",,KOSDAQ,065350
엘앤씨바이오,"61,500","상승3,500",+6.03%,"1,191,532",,KOSDAQ,290650
HK이노엔,"52,700",상승500,+0.96%,"370,561",,KOSDAQ,195940
네이처셀,"22,950",상승750,+3.38%,"753,866",,KOSDAQ,007390
서진시스템,"25,700","상승1,300",+5.33%,"580,034",,KOSDAQ,178320
LS마린솔루션,"27,650",상승650,+2.41%,"426,105",,KOSDAQ,060370
카카오게임즈,"16,000",상승390,+2.50%,"234,554",,KOSDAQ,293490
CJ ENM,"64,200",상승700,+1.10%,"34,978",,KOSDAQ,035760
비에이치아이,"45,000",상승50,+0.11%,"382,113",,KOSDAQ,083650
에스피지,"62,700",하락300,-0.48%,"1,830,412",,KOSDAQ,058610
주성엔지니어링,"29,350","상승2,000",+7.31%,"733,758",,KOSDAQ,036930
젬백스,"32,000","하락1,000",-3.03%,"354,577",,KOSDAQ,082270
씨젠,"25,950",상승250,+0.97%,"220,860",,KOSDAQ,096530
지투지바이오,"83,000","하락1,200",-1.43%,"1,289,299",,KOSDAQ,456160
파두,"27,100",하락550,-1.99%,"745,362",,KOSDAQ,440110
오름테라퓨틱,"62,500","상승5,500",+9.65%,"643,166",,KOSDAQ,475830
삼현,"39,950",하락350,-0.87%,"2,390,373",,KOSDAQ,437730
제이앤티씨,"21,200",하락100,-0.47%,"141,490",,KOSDAQ,204270
태성,"40,150",하락300,-0.74%,"345,786",,KOSDAQ,323280
스튜디오드래곤,"40,150",상승450,+1.13%,"60,566",,KOSDAQ,253450
와이지엔터테인먼트,"63,700","하락1,200",-1.85%,"183,024",,KOSDAQ,122870
지아이이노베이션,"18,650",하락140,-0.75%,"822,881",,KOSDAQ,358570
로킷헬스케어,"75,700","하락3,500",-4.42%,"1,218,266",,KOSDAQ,376900
대주전자재료,"75,600","상승2,000",+2.72%,"136,975",,KOSDAQ,078600
에스앤에스텍,"54,200","상승5,300",+10.84%,"475,955",,KOSDAQ,101490
루닛,"38,800","하락1,250",-3.12%,"276,876",,KOSDAQ,328130
큐리언트,"31,200","상승2,000",+6.85%,"326,938",,KOSDAQ,115180
차바이오텍,"14,480",상승590,+4.25%,"802,855",,KOSDAQ,085660
와이씨,"13,460",상승530,+4.10%,"480,696",,KOSDAQ,232140
현대무벡스,"9,660",상승250,+2.66%,"12,506,775",,KOSDAQ,319400
덕산네오룩스,"41,500",하락600,-1.43%,"104,919",,KOSDAQ,213420
클로봇,"41,200",상승700,+1.73%,"12,445,970",,KOSDAQ,466100
디앤디파마텍,"93,200","하락1,600",-1.69%,"684,288",,KOSDAQ,347850
피에스케이홀딩스,"46,000","상승1,000",+2.22%,"169,905",,KOSDAQ,031980
피엔티,"41,600",상승500,+1.22%,"134,777",,KOSDAQ,137400
인투셀,"65,600",하락400,-0.61%,"733,100",,KOSDAQ,287840
위메이드,"28,550","상승2,400",+9.18%,"454,294",,KOSDAQ,112040
필옵틱스,"41,200","하락1,150",-2.72%,"337,682",,KOSDAQ,161580
유일로보틱스,"82,100",상승300,+0.37%,"260,586",,KOSDAQ,388720
에이프릴바이오,"40,600",상승600,+1.50%,"840,761",,KOSDAQ,397030
하림지주,"8,380",하락10,-0.12%,"313,711",,KOSDAQ,003380
노타,"44,250",상승50,+0.11%,"3,639,524",,KOSDAQ,486990
코미코,"89,000","상승2,300",+2.65%,"181,616",,KOSDAQ,183300
메디톡스,"125,600","상승1,000",+0.80%,"30,795",,KOSDAQ,086900
피에스케이,"31,300","상승1,600",+5.39%,"507,780",,KOSDAQ,319660
레이크머티리얼즈,"13,770",상승420,+3.15%,"250,795",,KOSDAQ,281740
하나머티리얼즈,"45,700",상승450,+0.99%,"238,622",,KOSDAQ,166090
솔브레인홀딩스,"42,850","상승1,750",+4.26%,"63,967",,KOSDAQ,036830
두산테스나,"45,950","상승1,150",+2.57%,"164,657",,KOSDAQ,131970
온코닉테라퓨틱스,"19,860",하락890,-4.29%,"3,415,496",,KOSDAQ,476060
프로티나,"80,900","상승2,300",+2.93%,"848,385",,KOSDAQ,468530
씨엠티엑스,"94,100","상승2,900",+3.18%,"498,200",,KOSDAQ,388210
넥슨게임즈,"13,080",보합0,0.00%,"134,891",,KOSDAQ,225570
동국제약,"18,550",하락170,-0.91%,"132,207",,KOSDAQ,086450
카페24,"34,250",하락500,-1.44%,"149,227",,KOSDAQ,042000
테스,"41,300","상승1,850",+4.69%,"217,801",,KOSDAQ,095610
에스에프에이,"22,650",상승650,+2.95%,"57,006",,KOSDAQ,056190
인벤티지랩,"65,600","상승4,000",+6.49%,"449,689",,KOSDAQ,389470
SOOP,"70,100","상승1,000",+1.45%,"44,429",,KOSDAQ,067160
LS머트리얼즈,"11,750",상승90,+0.77%,"410,683",,KOSDAQ,417200
